file_name,file_path,absolute_path,duration,transcription,speaker_id,speaker_name,original_cer,original_transcript,utmos
BAC009S0017W0125,./aishell/data_aishell/wav/train/S0017/BAC009S0017W0125.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0017/BAC009S0017W0125.wav,3.278,你 设想 了 几百 个 验收 节点,2bdf76c411d81c80f40447c6e89d19d5a5069680d87830bf5b0beb3ff3dfd767,S0017,0.0,你设想了几百个验收节点,3.0040738582611084
BAC009S0017W0316,./aishell/data_aishell/wav/train/S0017/BAC009S0017W0316.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0017/BAC009S0017W0316.wav,3.444,东莞 一 家 手机 零件 企业,2bdf76c411d81c80f40447c6e89d19d5a5069680d87830bf5b0beb3ff3dfd767,S0017,0.0,东莞一家手机零件企业,3.0105273723602295
BAC009S0018W0410,./aishell/data_aishell/wav/train/S0018/BAC009S0018W0410.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0018/BAC009S0018W0410.wav,3.003,据 香港 媒体 报道,a16e026cc5680ba61ef8ccc433d2f782a67c0ab3d501fe00945e4bec26cbbd24,S0018,0.0,据香港媒体报道,3.2780237197875977
BAC009S0019W0400,./aishell/data_aishell/wav/train/S0019/BAC009S0019W0400.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0019/BAC009S0019W0400.wav,3.674,今年 的 比赛 他 都 非常 出色,ad0f647090b35daee019f930adb1caa78da7d45841917a95da79e99ca9757dce,S0019,0.0,今年的比赛他都非常出色,3.2006146907806396
BAC009S0019W0306,./aishell/data_aishell/wav/train/S0019/BAC009S0019W0306.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0019/BAC009S0019W0306.wav,3.376,遭到 该 企业 的 一 口 回绝,ad0f647090b35daee019f930adb1caa78da7d45841917a95da79e99ca9757dce,S0019,0.0,遭到该企业的一口回绝,3.1622025966644287
BAC009S0021W0345,./aishell/data_aishell/wav/train/S0021/BAC009S0021W0345.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0021/BAC009S0021W0345.wav,3.93,蒋 灵川 骑 摩托 车载 着 女友 燕子,2a07dbe2240718e3e29a0757b872deb1264d6867b0b4906b8f01999961715998,S0021,0.0,蒋灵川骑摩托车载着女友燕子,3.06426739692688
BAC009S0021W0384,./aishell/data_aishell/wav/train/S0021/BAC009S0021W0384.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0021/BAC009S0021W0384.wav,3.363,再 到 若尔盖 草原 试行,2a07dbe2240718e3e29a0757b872deb1264d6867b0b4906b8f01999961715998,S0021,0.1111111111111111,再到若尔盖草原施行,3.069265842437744
BAC009S0021W0361,./aishell/data_aishell/wav/train/S0021/BAC009S0021W0361.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0021/BAC009S0021W0361.wav,3.724,自从 晓得 了 他们 在 外头 骑车 旅行,2a07dbe2240718e3e29a0757b872deb1264d6867b0b4906b8f01999961715998,S0021,0.0,自从晓得了他们在外头骑车旅行,3.027470827102661
BAC009S0024W0212,./aishell/data_aishell/wav/train/S0024/BAC009S0024W0212.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0024/BAC009S0024W0212.wav,3.105,公示 看 得清 楚 吃 得明 白,fc9fd072bab0cfcab012b2d8e89c85912d8f209d5bbaa83aca36797f858cb8c2,S0024,0.1,公事看得清楚吃得明白,3.4049806594848633
BAC009S0026W0483,./aishell/data_aishell/wav/train/S0026/BAC009S0026W0483.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0026/BAC009S0026W0483.wav,3.119,我 担心 父亲 身体 吃 不 消,8918a0f3b9ea9e0fc7574addd7229e159ccc34b57b97980ba4008f5e8aaed296,S0026,0.0,我担心父亲身体吃不消,3.0825533866882324
BAC009S0026W0341,./aishell/data_aishell/wav/train/S0026/BAC009S0026W0341.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0026/BAC009S0026W0341.wav,4.459,而且 我 几乎 这 下半 年 就 没 有 给 他 安排 比赛,8918a0f3b9ea9e0fc7574addd7229e159ccc34b57b97980ba4008f5e8aaed296,S0026,0.0,而且我几乎这下半年就没有给他安排比赛,3.0349888801574707
BAC009S0027W0131,./aishell/data_aishell/wav/train/S0027/BAC009S0027W0131.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0027/BAC009S0027W0131.wav,3.797,二月 份 成交 量 预计 也 不 会 太 大,e1847bd3c9d3b093cb355fe6344999321d18c122bf2ffe86d3fd16c9bfcc102d,S0027,0.0,二月份成交量预计也不会太大,3.070763349533081
BAC009S0028W0123,./aishell/data_aishell/wav/train/S0028/BAC009S0028W0123.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0028/BAC009S0028W0123.wav,3.199,在 讲 白银 时代 的 故事,ef310ec5400c4baf29a71da43c58d2a560f16c54251ab1250aca054e84549659,S0028,0.0,在讲白银时代的故事,3.0330753326416016
BAC009S0028W0246,./aishell/data_aishell/wav/train/S0028/BAC009S0028W0246.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0028/BAC009S0028W0246.wav,3.307,对 我 国信 息 产业 而言,ef310ec5400c4baf29a71da43c58d2a560f16c54251ab1250aca054e84549659,S0028,0.0,对我国信息产业而言,3.0241761207580566
BAC009S0031W0217,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0217.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0217.wav,3.937,当时 没 有 听到 什么 求救 的 声音,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.0,当时没有听到什么求救的声音,3.0120301246643066
BAC009S0031W0211,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0211.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0211.wav,4.071,因为 那 节 车厢 的 车头 被 挤 在 车 里,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.0,因为那节车厢的车头被挤在车里,3.0753726959228516
BAC009S0031W0249,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0249.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0249.wav,3.174,战时 要 按照 属地 指挥,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.1111111111111111,暂时要按照属地指挥,3.1238949298858643
BAC009S0031W0204,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0204.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0204.wav,3.211,直到 车厢 被 清理 完毕,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.0,直到车厢被清理完毕,3.1749393939971924
BAC009S0031W0372,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0372.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0372.wav,3.862,此时 距离 比赛 开场 仅 过去 六 秒,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.07692307692307693,此时距离比赛开场仅过去6秒,3.0313215255737305
BAC009S0031W0205,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0205.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0205.wav,3.292,我们 消防 人员 才 撤 下来,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.0,我们消防人员才撤下来,3.1969263553619385
BAC009S0031W0201,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0201.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0031/BAC009S0031W0201.wav,3.038,魏 捍东 对于 这次 事故,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea,S0031,0.1111111111111111,魏汉东对于这次事故,3.0588340759277344
BAC009S0033W0303,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0303.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0303.wav,4.489,虽然 行业 内 有 很多 创 客 空间 孵化 器,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,虽然行业内有很多创客空间孵化器,3.0589494705200195
BAC009S0033W0194,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0194.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0194.wav,3.169,要 用 改革 的 办法 破解 难题,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,要用改革的办法破解难题,3.0397000312805176
BAC009S0033W0277,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0277.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0277.wav,3.034,并 获得 了 一定 的 市场 份额,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,并获得了一定的市场份额,3.0155184268951416
BAC009S0033W0360,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0360.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0360.wav,3.888,还有 近年 来 进步 神速 的 迈克 怀特,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,还有近年来进步神速的迈克怀特,3.1750152111053467
BAC009S0033W0170,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0170.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0170.wav,3.343,绿地 开始 修 地铁 做 金融,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,绿地开始修地铁做金融,3.398874521255493
BAC009S0033W0359,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0359.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0359.wav,3.326,超新 星 特鲁 姆普 领衔,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,超新星特鲁姆普领衔,3.0065197944641113
BAC009S0033W0469,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0469.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0469.wav,3.303,海淀 法院 开庭 审理 该 案,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,海淀法院开庭审理该案,3.2032487392425537
BAC009S0033W0204,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0204.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0204.wav,3.271,特别 是 支持 小 微 企业 发展,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,特别是支持小微企业发展,3.0382204055786133
BAC009S0033W0181,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0181.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0181.wav,5.578,恒大 去年 又 做起 了 油 米 婴幼 儿 奶粉 的 生意,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,恒大去年又做起了油米婴幼儿奶粉的生意,3.365572929382324
BAC009S0033W0295,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0295.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0295.wav,6.1,在国 家 工业 和信 息 化 部 副 部长 杨 学山 看来,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,在国家工业和信息化部副部长杨学山看来,3.0527503490448
BAC009S0033W0169,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0169.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0169.wav,5.318,恒大 开始 卖 粮 卖 油 卖 矿泉 水 卖 婴幼 儿 奶粉,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,恒大开始卖粮卖油卖矿泉水卖婴幼儿奶粉,3.0763025283813477
BAC009S0033W0319,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0319.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0319.wav,3.382,而 万科 以前 没 做 过 孵化 器,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,而万科以前没做过孵化器,3.2079970836639404
BAC009S0033W0291,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0291.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0291.wav,3.192,跟 中国 的 产业 界 联合 起来,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,跟中国的产业界联合起来,3.0708305835723877
BAC009S0033W0193,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0193.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0193.wav,3.192,我 先 谈 一 下 思考 的 几 件 事,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,我先谈一下思考的几件事,3.034404754638672
BAC009S0033W0376,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0376.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0376.wav,3.714,有新 科 世锦赛 冠军 宾汉 姆,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.09090909090909091,有心科世锦赛冠军宾汉姆,3.1525301933288574
BAC009S0033W0240,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0240.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0240.wav,4.307,希望 在 我们 国家 建立 一 所 一 流 的 民办 大学,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,希望在我们国家建立一所一流的民办大学,3.1709342002868652
BAC009S0033W0250,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0250.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0250.wav,4.275,将来 兴办 的 高起 点 民办 大学 不 只是 一 所,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.11764705882352941,将来兴办的高企典民办大学不只是一所,3.250549077987671
BAC009S0033W0388,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0388.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0388.wav,3.999,但 随后 输 给 阿斯 加德 位居 次席,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,但随后输给阿斯加德位居次席,3.1668171882629395
BAC009S0033W0313,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0313.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0313.wav,3.587,万科 是 在 尝试 进行 资源 整合,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.08333333333333333,万科实在尝试进行资源整合,3.037426233291626
BAC009S0033W0338,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0338.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0338.wav,4.425,排名 第 一 的 则 是 印度 选手 阿德 瓦尼,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,排名第一的则是印度选手阿德瓦尼,3.06907320022583
BAC009S0033W0134,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0134.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0134.wav,3.951,国内 上下 游 市场 拓展 业务,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,国内上下游市场拓展业务,3.069138765335083
BAC009S0033W0373,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0373.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0373.wav,4.251,第 二 场 击败 泰国 选手 位居 积分 榜 榜首,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,第二场击败泰国选手位居积分榜榜首,3.140235424041748
BAC009S0033W0270,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0270.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0270.wav,4.038,由于 其 具备 高性 能 和 高可 靠 性,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,由于其具备高性能和高可靠性,3.183683395385742
BAC009S0033W0155,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0155.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0155.wav,3.737,还 开始 卖水 卖 米 卖 油,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,还开始卖水卖米卖油,3.196531057357788
BAC009S0033W0191,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0191.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0191.wav,4.867,今年 上 半年 一定 要 把 实施 细则 制订 出来,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.058823529411764705,今年上半年一定要把实施细则制定出来,3.2186574935913086
BAC009S0033W0137,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0137.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0137.wav,3.769,国内 国外 市场 多 点 开花 的 局面,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,国内国外市场多点开花的局面,3.1992831230163574
BAC009S0033W0222,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0222.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0222.wav,3.208,把 农业 现代 化 摆 在 重要 位置,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,把农业现代化摆在重要位置,3.074284315109253
BAC009S0033W0315,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0315.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0315.wav,3.627,孵化 器 最 重要 的 资源 是 整合 能力,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,孵化器最重要的资源是整合能力,3.0766286849975586
BAC009S0033W0351,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0351.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0351.wav,5.278,第 二 场 袁 思俊 迎战 巴基斯坦 选手 赛义德,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.11764705882352941,第二场袁思俊迎战巴基斯坦选手塞伊德,3.1761810779571533
BAC009S0033W0320,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0320.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0320.wav,3.018,它 需要 通过 与 别人 的 合作,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.09090909090909091,他需要通过与别人的合作,3.2421531677246094
BAC009S0033W0468,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0468.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0468.wav,4.07,并 以其 肖像 权 和 名誉 权 被 侵犯 为由,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.06666666666666667,并以其肖像权和名义权被侵犯为由,3.0239617824554443
BAC009S0033W0316,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0316.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0316.wav,4.481,因为 创业 团队 的 成长 不仅 需要 一 个 办公 场所,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.05263157894736842,因为创业团队的成本不仅需要一个办公场所,3.0136477947235107
BAC009S0033W0331,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0331.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0331.wav,4.481,也 可能 成为 万科 今后 大面 积 推广 的 产品,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,也可能成为万科今后大面积推广的产品,3.0842432975769043
BAC009S0033W0247,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0247.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0247.wav,3.201,建立 丰富 多彩 的 学生 社团,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.09090909090909091,建立丰富多台的学生社团,3.0341553688049316
BAC009S0033W0405,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0405.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0405.wav,4.393,伊莱亚 斯科 泰斯 扮演 了 这个 角色,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.0,伊莱亚斯科泰斯扮演了这个角色,3.001601457595825
BAC009S0033W0361,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0361.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0033/BAC009S0033W0361.wav,3.935,特鲁 姆普 首战 面对 麦哈 麦德,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9,S0033,0.08333333333333333,特鲁姆普首战面对麦哈迈德,3.028093099594116
BAC009S0034W0222,./aishell/data_aishell/wav/train/S0034/BAC009S0034W0222.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0034/BAC009S0034W0222.wav,3.311,大家 提出 的 宝贵 意见 和建 议,2ca9708e1c8521e915af8d6098b34531cdbced59ffe83259dad4c75da385980d,S0034,0.0,大家提出的宝贵意见和建议,3.128725528717041
BAC009S0034W0310,./aishell/data_aishell/wav/train/S0034/BAC009S0034W0310.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0034/BAC009S0034W0310.wav,3.138,转型 的 第 一 步 踏 出去 了,2ca9708e1c8521e915af8d6098b34531cdbced59ffe83259dad4c75da385980d,S0034,0.0,转型的第一步踏出去了,3.2395577430725098
BAC009S0034W0317,./aishell/data_aishell/wav/train/S0034/BAC009S0034W0317.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0034/BAC009S0034W0317.wav,3.999,咖啡 厅 的 右手 边 是一 个 路演 大厅,2ca9708e1c8521e915af8d6098b34531cdbced59ffe83259dad4c75da385980d,S0034,0.14285714285714285,咖啡厅的右手边是一个露院大厅,3.0532662868499756
